0,"I posted this on US Airways but since you merged I figured it was deserved on all your pages.\n\nSharing my experience. My flight from San Francisco to Phoenix was 35 minutes behind schedule.However I was fortunate (or maybe unfortunate) to have a 1 hour and 10 minute layover in Phoenix. Not sure what happened but when arriving in Phoenix I only had 24 minutes to get to my next gate by the time started deboarding it took about 10 minutes for the plane to deboard enough to get to me and the door. As soon as I got off I ran from A25 to B2. I'm a pretty good runner and I was able to run on the fast walkways which helped. I literally got to the gate at 8:01pm and the plane leaves at 8:10pm. As soon as I ran up they pointed me at another lady and said go talk to customer service and pointed a little aimlessly to who I thought was another lady that was going to get me on my flight. I asked the other lady who I thought I was being directed to if she was customer service, she said no customer service is around the corner. I had a sinking feeling at this point. I waited in line behind two other people and was up to the desk in a few minutes as it was 8:05pm by this time. Customer service said they could not let me on the plane. No other flights that US Airways could work with and they had none for the night. I am stuck in Phoenix for the night. They did give me a hotel, but my clothes were checked in complementary checking as they ran out of overhead space on the previous flight. A couple of things that could have been done very different, as well as impacts to my life.\n\n1. Typically when flights are behind the airline asks that anyone having a tight connecting flight be allowed to deboard first.\n2. A minute late to the gate seems ridiculous to not allow me on. Maybe you boarded quicker than expected but you knew I was coming I would have expected you to accommodate me especially when you are the same airline that screwed up in the first place.\n3. I don't have any clothes to wear tonight so I'll be in my work clothes, and have to get up early to fly back to SLC in my same clothes. It would be nice if you had a complimentary kit for me even a long t-shirt or something that I could use.\n4. I was told well at least you get a free breakfast at the hotel. Nice looking at the positive until i get to the hotel and find out my flight leaves to early for me to enjoy the breakfast. It seems like it just keeps piling on.\n5. My family was sad I have two little children at home and they are sad that their daddy was coming home like they thought. My wife also said she was sad but she likely is happy she get s a big bed to herself.\n6. We had to interrupt my job I will miss out on two key meetings one internal and one with a client.\n7. It will interrupt my wifes work to allow for this flight delay. I miss out on half a day of work time, and my wife now has to miss work time to come get me. I did ask the customer service rep how that works and she says well we don;t offer a service so you can pay for a cab and then call customer service and see if they can do anything. That comment didn't instill any confidence especially when the results from this company have shown that I shouldn't trust them.\n\nIf the Airline would like to reach out to me feel free. I would like to see how we can change this post into a more positive one but I will leave it unchanged until you contact me."
0,so I took my dog here 2 or 3 times for lumps that showed up on her because it was close to me and and they got good reviews however they were horrible they talked surgery to remove and even did a syringe to drain one and said that it wasn't infected with puss or anything just clear liquid and blood put her on a antibiotic and said well her white blood cell count is elevated but probably do to this lump then went back again for more lumps and they talked about surgery and removing them without doing any blood work oh and giving me shit about not fixing her long story short took her to s different vet and was diagnosed with valley fever now why would a vet not test for this right away since were in az and i even thought valley fever i had a friend that got nochels from it so if i had not taken her here i could have started treatment a lot sooner i would go somewhere else doctor ford at arizona animal wellness is great
1,"Oxtail chili fries ftw. The truffle fries are not very truffle-y. Had better at I Love Burger, Gordon Ramsay Burgr, and Guy Fieri's. They're covered in a mushroom sauce that's tasty, but I'd call them creamy mushroom fries, not truffle fries."
1,It's crazy as a Bay Area resident it took me being in Tempe to try Ikes. All the raving is totally justified. There are so many options and creative sandwiches on the menu. I loved the San Francisco theme to it and the dutch crunch bread was like a little taste of home. I ordered the Michael Jordan (basically a meatball sub) and seriously cannot say anything bad about it. My boyfriend ordered the Matt Cain which was also delicious. Best sandwich spot I've had in the desert and maybe even ever. Can't wait to try more choices on the menu
0,This place was terrible. The pictures I saw on yelp did not match what was on the menu and the staff was awful. To top it off screaming kids and you can't even have a mimosa with your brunch.
1,Seriously good cupcakes with creative choices. I recommend the boston cream or the southern bell (red velvet). The woman who helped me was super friendly.
1,"Great place to get a quick bite on the run. I usually get their Vito sandwich which is their version of Italian with Genoa salami, capicola, provolone, lettuce, tomato, onions & vinaigrette. $4.95 for 8\"" sub isn't a bad deal, specially with fresh ingredients. Give it a try. \n\nOverall (4/5)"
1,"How I love me a pool party in Sin City.  Of course, they're even more epic when DJ'd by Aoki and you get free admission for your group of eight girls.  Wet Republic is definitely one of the best things about the MGM, and you could find us there every day of our trip to Vegas.  We were super lucky for our trip in May, as Vegas was 70-80 degrees and actually manageable for a day in the sun.  Man, it's fun to check out everyone at the pool, get some sun, and spend way too much money on drinks ($35 for about a liter of alcoholic slush!).  Bartenders were nice, dancing was hot, and the crowd was great!  It was hilarious seeing all the men in the pool go crazy with the splashing when the music sped up.  Seems like enough alcohol brings out the kid in everyone...\n\nMy only recommendation is to avoid the pool, if possible, as I'm pretty sure the reason it's temperature was higher than the air was not just due to the number of bodies in there... plus, we saw quite a few people getting kicked out for making out in there- with and sans bathing suits!  Eeek!  I don't know if they make enough chlorine for that..."
0,"I used to love this place. But it seems that service is getting worse and worse by the day.. \nThere's one chef that seems to have an attitude every time I see him (chubby with glasses). \nThey take forever to make your order & when you order too much, they don't serve it.. \nOnly good thing about this place is the fact that you can order more than 1 uni sashimi at this place."
1,"Quaker Steak & Lube was my go-to place for wings in Madison. I'll admit, I never had anything other than wings here, and that would continue to be the trend whenever I'm back in the area.\n\nIf you're up for it, Tuesdays are the days to go here. $13 for all-you-can-eat wings and I must praise the wings for their quality. I love how Quaker Steak & Lube has a lot of flavors and seasonings for their wings. I'd say between 20-25. I believe they implemented new dry rubs within the past year or so and they were pretty good.\n\nOverall, superior wings and good atmosphere, bar, and lots of TVs."
0,"While the staff is pretty friendly here, there is NO need to have a drive thru (with at least 15 cars blocking the parking lot) in a state that has 120 degree heat.  I'm pretty sure Arizona & Starbucks are doing their share to contribute to global warming."
0,The worst cafe food in Las Vegas. Seriously! $5 for a baked potato that has been sitting all day and barely reheated. The inside was light brown...possibly cooked the day before. The pork fried rice obviously had suggest in it. Steve's blood sugar skyrocketed to almost 300 after eating 1/4 of a bowl. I tasted it and told him to stop eating it immediately. I could taste the sugar. $40 later for rice and a potato.
0,Was here with my wife for lunch. Was seated and served very quickly. We both ordered the lunch special salad and wings. Salad was a joke. Lettuce with cheese and tomatoes. That's it. We had the chicken stripper which was deep fried chicken strips with sauce. Not very good. Waitress was good but I can't recommend this place.
0,"HORRIBLE!   Pretentious, over-priced, poor quality food, terrible service.  Complete waste of money.  \n\nWhen I went with three friends the other night - we were greeted by no fewer than six people at the front.  The \""manager's\"" are walking around this Mastro's copy... with earpieces like they are at some fancy club in NYC or Vegas.  They are useless.  We waited almost an hour to place our order.  The food and service would have been better at ANY Chipotle Grill.  \n\nAlso... the music!!  Hello??  80's rock with lyrics in a fine dining room?  \n\nDo NOT GO!!  Atrocious!!"
1,"Went to Sala Thai two nights ago, was very busy but received our appetizers in a short amount of time and entrees commensurate.  Small restaurants like this keep their costs down by mostly family running the place, so when we have been there, there has been momma cooking in the kitchen and daughter tending the front of the house.  Two people can only do so much so fast.\n\nWe have had Pad Thai in many places around Madison but we think this is the best, with the right noodles and sauce the limes, not lemons.  \n\nThe Vietnamese Egg Rolls were crispy and seemed fresh made and the peanut sauce was the perfect compliment.  \n\nThis time, I had the Curry Combo, which had potatoes, pineapple, green beans, pork, shrimp and chicken.  This had a red curry sauce that had just the right amount of heat for me.  Lots of pork and a good number of whole shrimp (watch for the ail shells which were still on) but I didn't find anything that seemed like chicken (though it may have had a similar texture to the pork).\n\nA very pleasant meal once again and a great place to go back.  The waitress remembers us every time."
1,"Awesome food, awesome service. The best way to do teppanyaki without breaking the bank or having to drive down to the strip. We have been here many times for birthdays, Mother's Day, etc. I highly recommend Eddy!"
0,"DEFINITELY DON'T GO!\n\n\nTo be honest, 1Oak is ok.  I think the best part of the night was when we (3 girls) were escorted into the club without waiting in line and receiving drink tickets.  My girls and I stayed for approximately one hour before leaving and heading over to Marquee.  \n\nThe crowd was on the older side.  I am almost hitting my 30's but I felt like I was the youngest in the club.  We even saw an older lady around her 60's walking around the club.  Not to be mean, but the crowd was on the ugly side.  I'm not saying I'm pretty but I would like to look at some good-looking people.  \n\nThe music was mediocre as well.  There were some old school hip-hop, but it was just a mix of EDM with hip-hop and some weird mixes.  Not my thing.\n\nOh, and here's the kicker:  The bartender would not give us regular tap water.  If we wanted water, we would have to pay $8.35 for a bottle of water.  Um ... no thank you.  That really turned us off.   Plus, what I cannot understand is where did the cents come from?!  I thought bars charge an even price so what's up with the 35 cents?  \n\nYeah, I don't think I'll ever go back to 1Oak.  I cannot wait for Hakkasan to be open at MGM in April."
1,"Mon Ami Gabi is one of my favorite places in Vegas. I go there every time I visit. \nLast visit wasn't as great because the food wasn't as well-prepared as I'm accustomed to there, but maybe it was an off night. That night was also too loud and crowded to hear the music from the Bellagio fountains that I usually enjoy from the outdoor patio area. Regardless, I will be back!\nThe service was great from our Rhode Island born and raised server! :-)"
1,"We've used This company in the past and were totally satisfied.  So when my husband took  a shower in the master tub last night and the tub filled with water that wouldn't drain, and the guest bathroom tub almost overflowed....he called Vegas Plumbing again.  The house is old!  My husband and I were stressed out over our plumbing situation and thinking we would have to break out our piggy bank and then some didn't help.  My husband had to go to work and didn't like the idea of me having to deal with this alone either.  He called around 12:30 or 1:00 p.m. and the office said someone would be at our house between 2 and 5 p.m.   So right around 1:45 p.m. the doorbell rings and Carl the plumber is here.  That is fast service!  Carl worked very hard snaking the tub and checked all my concerns regarding the problem and answered any questions I had.  Carl was very nice and courteous and didn't treat me as the \""airhead\"" wife, he explained exactly what was going on...very professional.  He even cleaned the tub and area in which he worked.   I held my breath as I asked to see the bill and was able to exhale as it was a very fair price for all the hard work.  I hope I won't have to call again....but if I do it will be to Vegas Plumbing and I can highly recommend them."
0,"Horrible dentist! My first visit so I filled out forms , which I hate, and I put a line through all the no's on oart of the health section. Well he didn't like that and came out smacking his gum and asked if I was having a bad day... I said no why? He says I must be by the way I filled out the form so I said not at all are you? Bottom line he continued to harp on it and I said forget this... And left! Seriously? No wonder he has bad ratings! What a jerk!!!\n1 review that is not currently recommended"
1,"Wow. Ate here while staying at the Boulders. Great food. Everything we ate was amazing. Food was on the spicy side which I enjoyed! House margarita was one of the best I've had,Very fresh! I highly recommend the pulled pork sandwich on the pretzel bun. We were here during off season do there was no wait."
0,My daily routine is to drive to Starbucks to work everyday. I usually go to the one on towns center and charleston. I happened to stop by this one 2day and waited 25 min @ the drive thru before I got my drink. Not even an apology or comp drink. Horrible customer service!
0,Burgers are just OK. Ice cream was very good but I'm not sure that all their ingredients are very fresh? Some pieces tasted a bit off. Probably won't come back here again.
1,"This place is ah-mazing.  It's a family-owned business and they came from LA to Arizona to setup shop.  \n\nThe sushi is so yummy.  We had Toro and a rainbow roll.  The quality of fish is excellent.  I also had the udon noodle soup which I split with my mom.  It was the perfect accompaniment to a chilly winter day.  You can split it easily, and they bring you the bowls and spoons to do so.  It even has a soft boiled egg in it! Yummy\n\nThe menu has more than standard rolls, there are a lot of fusion rolls to choose from!\n\nThey also had hot green tea that was so good.\n\nThis place is intimate and welcoming, definitely worth becoming a regular at!"
1,"Discovered this place using Yelp.  We were looking for authentic Mexican food close to our hotel.  Ratings were great, so we went. Unbelievably good!  Excellent salsa!  Margaritas were the best we have ever had!  This is now one of our top stops on our yearly trip!"
0,"Ordered Steak and Blue salad--definitely not impressed and don't recommend.  Tasteless with ground up steak bits, barely recognizable as meat."
0,"I came here for lunch...service line is in the back so you have to walk around the dining area or cut people off in line to \""start\"". I had to re-direct a couple people who came in after me. Service was also really slow and the meat slicer was spitting out meat across the counter. Then, while one of the staff was making my sandwich, there was a disgusting guy who literally came in, cut me off in line, proceeded to the cash register and demanded change for the bus (mind you he didn't order food but would \""think about it\""). Staff didn't say anything since he wasn't ordering a sandwich...rude much?! I get to the cash register and she asked if I wanted to leave a tip...for what?! Crappy service, rude patrons and mediocre food? No thanks! Needless to say, I won't be back."
1,"I had a groupon for colon hydrotherapy, and my experience was good. There are a lot of negative reviews for this place at their old address, so to their credit I wanted to tell my experience.  After making my appointments, I got follow up confirmations via email. These emails said no food at least two hours before the appointment.  I also got reminder emails right before my appointment. When I got there, the office was small but clean and quiet, New-age music in the background.  The therapist was extremely informative and kind. I was told up front that one appointment wouldn't take care of my problems, but it would take several. I already knew and understood that, don't expect to get totally cleaned out with one or even two visits.  They even gave me a dvd to take home.  The only reason I didn't do 5 stars is because it was kind of a hassle getting the appointments. No one ever answered the phone when I first called.  I had to leave a message and it took them about 4 days to get back to me. But once I got in they treated me great and even spared me my dignity. I will go back for sure."
1,Great food! Friendly staff!
0,"We had delivery - the order was messed up and it took forever. Later on they realized they didn't charge my card, but charged a different customer twice and needed me to provide my credit card information again\n\nI wasn't thrilled after having waited so long for my food.\n\nAs far as the food itself, I wasn't in love with it. The generals chicken was soggy and chewy - not the crispier spicy chicken I was hoping for."
1,"Amaaaaazing food! Get the cheese plate, the flat breads, and a fancy drink. Love it!"
0,"This review is on their customer service, specifically towards concierge and security-lost and found.\n\nI had left my ipad charger and realized it shortly after I checked out.\nI went back to the hotel and the concierge had confirmed with me that housekeeping retrieved it but it will take couple hours to get it to lost and found.\nI had to leave Vegas so she took down my number and told me security will contact me and it will be mailed to me, free of charge.\n\nAfter not hearing back from them for a week, I called and now the security tells me nothing was retrieved from the room. but I was specifically told that it had been before. He told me a person will be contacting me to start an inquiry/investigation on it on that day.\n\nOf course not to my surprise, I dont hear from them so I call back again 3 days later and now the lady in security is telling me she does not know of such procedure of starting investigation and maybe i should try calling back to speak to that guy again....\n\nplease get your act together Aria in your service area. \nIts not about the charger. it's about being told one thing and then another the next. and then no follow up. and it's a shame because your rooms and casinos are nice. especially for the price."
1,"I have read many unfair reviews of this restaurant. It appears many people are attempting to \""double dip\"". If you buy a groupon, don't be a cheapo and expect that the sushi half off will apply to you and then you can also get to apply your groupon. How do you expect these people to live? \nOutside of the misers that are reviewing this restaurant everybody should know the following:\n1) The sushi is amazing. I have seen some really innovative stuff.\n2) The owners are amazing. They are super friendly and, if you have children, they are kind to your children. It is not every day that you find that in a sushi restaurant. \n3) They will accommodate you. If you are a sushi fanatic like myself and like something that is not on the menu, ask and you shall receive.\nAll of these reasons combine to make this my FAVORITE sushi place in Phoenix."
0,"This place sucks!!!  If you're not \""beautiful\"", vain, and stuck up, don't waste your time going here.  The drinks are super small, super weak, and super expensive.  That's after you fight the crowd to get to the bartender, who then seems to ignore you for 20 minutes before you can order your drinks.  After 1 round, I threw my empty glass on the ground, it broke, and we got the hell out of there just as we heard security being called!!!  I was so angry I wasted my money on that garbage."
1,"Have I mentioned that it's great to have a real vegetarian restaurant in C-U?? We go to the Red Herring at least once a week for lunch. It's easy to get to, the food is good (though it can be a bit hit or miss depending on the cooks who are on call during the semester), the atmosphere is fun and relaxed, and the portions are perfect. If you haven't checked it out, you should. If you haven't been back in awhile: go!"
0,"Platos closet in Scottsdale needs to hire more mature, educated people. These girls that go through the clothes are idiotic. They barely look through anything and decline most of it. All of the things I brought in (7 grocery bags full, organized by item) were recent, trendy, lightly worn items. I saw many things in the store that were similar and even more that were in worse quality/out of style. When you go to sell they seem angry that they have to work and are just messing around like kids while people shop.. Very unimpressed. Before this store moved to this location it was much better!"
1,"We moved yet again and called Just In Time again since we had such an easy and stress free move the last time. This time we were moving from Ahwatukee to Tempe. How long do you think a NORMAL moving company would take? 5 to pack up, drive over, unload, set up....?\n\nJust in Time took two hours from door to door. I literally could not believe how fast they were. Nothing was broken. Nothing but courtesy and politeness. Nothing but a great deal and stress free move!!!!\n\nI just found out my new neighbor is moving and referred them just as I would refer to you!!!"
1,"Went here a few weeks ago for brunch. I will say that I am still a fan of Z Tejas but I think I just ordered the wrong thing. I had the potato hash and eggs which was ok but it seemed like it needed something more flavor wise. Maybe a little more sauce on top would have made it better. Also, since I was sick, I ordered the tortilla soup. It was a thick soup and I actually prefer brothier tortilla soups. Wasn't bad though. As always, the cornbread was phenomenal. I also had a red sangria and it was delicious and refreshing. My companion said that she loved her burger and fries. I still love Z Tejas but I will probably just go for dinner there from here on out since that is where they really shine."
1,Lovely big branch. I think this was their first store.\nSo many yummy things that just happen to be healthy/ ethical to boot.
1,"I'm in love with this place. It's just got amazing energy. Great music, good (although expensive) drinks, good people, go-go dancers, crazy light show, etc.\n\nI started out with a Beer which I believe was $6, and then switched to mixed drinks which were $11. On my second vodka Redbul I asked for double and the bar tender gave it to me for the same $11 price as the single so that was sweet. Also had a great gin and tonic. Service is slow though, lots of folks and the bar tenders aren't in a rush. They are however pretty nice once they get around to you. The place is filled with chairs and couches, but people also kinda get up and dance in the empty space (although there is no real dance floor). I actually found that somewhat appealing, it takes what little formality there is in club dancing and makes it completely casual. Most folks were in club attire (dressed and button up shirts), but there were a few folks dressed down a bit and that didn't seem to be a problem (there is no bouncer). The music that night was also super dope. Chris Cutz was in from San Diego and absolutely melted faces. Right song at the right time every time, lots of bass, and hard beats. Their sound system in general is of pretty good quality."
1,"Was there this past weekend for a drink and some munchies. Love the atmosphere, awesome music, nicely surprised. Too bad the pation wasn't open :(\n\nWe had a couple of pitchers of bourbon lemonade. It was a beautiful day so this really quenched my thirst. We had the popcorn shrimp and frito-lay pie to nibble on. The pie was decent, and the shrimp were addictive! Almost had a sweet and sour taste to them. \n\nI was checking out other folks and their dishes, the fried chicken and ribs looked awesome. Nice and messy! Will definitely be back for a meal.\n\nWas a little on the pricey side, but worth it if you want a little treat."
1,First time coming here.  Just got the standard $5 wash (it's $3 Monday - Friday).  Pretty decent job for a quick automated wash.  Didn't use the vacuums this time but will in the future!!
0,"Product is good as always. But the service was horrible. Toppings needed to be refilled. Tables were dirty. The person at the counter looked like she had no desire to work there. She was standing there doing nothing, didn't greet anyone or offer samples. She didn't even know how to work the rewards system when I gave her my rewards card. She argued with me when I said I had three 4oz rewards and I had to use my app to prove it to her. She obviously wasn't properly register trained. Makes me glad I have an excellent Yogurtland that provides excellent service back home."
0,The service here is terrible.  The place was empty.  We waited for fifteen minutes or more.  I finally asked if we could be seated in one of the many empty tables.  The answer was we do not have enough servers to seat you.  We sat another ten minutes and finally gave up and left.  Maybe they should hire a few more waitresses.  These people did not care one bit if you waited forever.  The worst part was only a very few tables had customers.  This is the only complaint I have ever written.  I will never return to this restaurant!
